Date,Open,High,Low,Close,Adj Close,Volume
2019-07-30,0.107781,0.137354,0.099615,0.114983,0.114983,6295
2019-07-31,0.114957,0.119443,0.114196,0.118651,0.118651,4710
2019-08-01,0.118689,0.118989,0.107979,0.109234,0.109234,6239
2019-08-02,0.109248,0.111358,0.108240,0.108989,0.108989,5210
2019-08-03,0.108976,0.112808,0.108921,0.110761,0.110761,3405
2019-08-04,0.110764,0.131910,0.110375,0.120098,0.120098,11814
2019-08-05,0.120079,0.135851,0.118128,0.119774,0.119774,8968
2019-08-06,0.119678,0.125455,0.116635,0.118015,0.118015,2422
2019-08-07,0.118016,0.120826,0.116732,0.117013,0.117013,5300
2019-08-08,0.117013,0.182148,0.088038,0.128286,0.128286,22180
2019-08-09,0.128260,0.128344,0.119856,0.120590,0.120590,16739
2019-08-10,0.120590,0.122468,0.115289,0.116293,0.116293,5606
2019-08-11,0.116266,0.123058,0.116153,0.123007,0.123007,20127
2019-08-12,0.123015,0.136911,0.119007,0.119022,0.119022,11277
2019-08-13,0.119031,0.119165,0.113181,0.113635,0.113635,4508
2019-08-14,0.113617,0.114186,0.102008,0.102143,0.102143,26905
2019-08-15,0.102143,0.103005,0.096683,0.099335,0.099335,17835
2019-08-16,0.099332,0.099748,0.090451,0.090706,0.090706,13470
2019-08-17,0.090711,0.096975,0.088876,0.095081,0.095081,27266
2019-08-18,0.095080,0.120451,0.093607,0.097284,0.097284,16471
2019-08-19,0.097286,0.142482,0.088481,0.118193,0.118193,24408
2019-08-20,0.118193,0.124519,0.102876,0.102876,0.102876,5593
2019-08-21,0.102868,0.103892,0.091219,0.091370,0.091370,18672
2019-08-22,0.091280,0.094306,0.086365,0.087183,0.087183,25393
2019-08-23,0.087183,0.098678,0.083411,0.097294,0.097294,10316
2019-08-24,0.097287,0.097337,0.078401,0.087189,0.087189,3772
2019-08-25,0.087189,0.087774,0.075572,0.079982,0.079982,4299
2019-08-26,0.080062,0.083941,0.078160,0.078215,0.078215,6211
2019-08-27,0.078175,0.078257,0.074473,0.075986,0.075986,19209
2019-08-28,0.075992,0.076631,0.064081,0.064165,0.064165,4275
2019-08-29,0.064176,0.074336,0.061635,0.061701,0.061701,19656
2019-08-30,0.061701,0.062646,0.056690,0.056780,0.056780,17809
2019-08-31,0.056783,0.062353,0.056594,0.059613,0.059613,11586
2019-09-01,0.059613,0.059774,0.058744,0.059405,0.059405,10925
2019-09-02,0.059407,0.061153,0.058719,0.058934,0.058934,15452
2019-09-03,0.058928,0.068381,0.058927,0.066661,0.066661,10513
2019-09-04,0.066660,0.096602,0.065470,0.096280,0.096280,14954
2019-09-05,0.096280,0.096339,0.086886,0.086918,0.086918,17397
2019-09-06,0.086918,0.097001,0.066335,0.093475,0.093475,8104
2019-09-07,0.093518,0.102743,0.086171,0.101579,0.101579,15549
2019-09-08,0.101576,0.106248,0.097789,0.104420,0.104420,5678
2019-09-09,0.104420,0.104477,0.095141,0.096821,0.096821,5080
2019-09-10,0.096798,0.099854,0.087077,0.087440,0.087440,18058
2019-09-11,0.087440,0.103843,0.075704,0.089008,0.089008,2831
2019-09-12,0.089008,0.093003,0.077157,0.092985,0.092985,2048
2019-09-13,0.093007,0.093071,0.080964,0.081013,0.081013,1245
2019-09-14,0.080995,0.102356,0.077383,0.083584,0.083584,2528
2019-09-15,0.083583,0.085519,0.079901,0.082426,0.082426,3760
2019-09-16,0.082428,0.083785,0.077858,0.079371,0.079371,3529
2019-09-17,0.079374,0.086090,0.079359,0.086016,0.086016,2235
2019-09-18,0.085999,0.093083,0.084165,0.086050,0.086050,4459
2019-09-19,0.086060,0.091142,0.081215,0.089004,0.089004,4663
2019-09-20,0.089058,0.136922,0.089001,0.119507,0.119507,4870
2019-09-21,0.119491,0.131314,0.097492,0.103273,0.103273,4166
2019-09-22,0.103264,0.114471,0.099143,0.102354,0.102354,5838
2019-09-23,0.102358,0.113907,0.099044,0.099840,0.099840,3596
2019-09-24,0.099848,0.101339,0.083064,0.083064,0.083064,2949
2019-09-25,0.083071,0.084816,0.081506,0.081815,0.081815,1566
2019-09-26,0.081802,0.084131,0.080312,0.083275,0.083275,838
2019-09-27,0.083272,0.083349,0.077414,0.082936,0.082936,3100
2019-09-28,0.082944,0.084116,0.081959,0.082404,0.082404,1452
2019-09-29,0.082420,0.090766,0.081161,0.090409,0.090409,1690
2019-09-30,0.090409,0.096220,0.089369,0.089776,0.089776,1658
2019-10-01,0.090643,0.097304,0.089389,0.095060,0.095060,16660
2019-10-02,0.095060,0.095205,0.076340,0.077295,0.077295,3665
2019-10-03,0.077295,0.079082,0.074274,0.078940,0.078940,1184
2019-10-04,0.078930,0.090164,0.078209,0.081197,0.081197,1317
2019-10-05,0.081197,0.091184,0.077914,0.090614,0.090614,1164
2019-10-06,0.090621,0.134753,0.090607,0.124079,0.124079,6053
2019-10-07,0.123920,0.205822,0.100503,0.171492,0.171492,16064
2019-10-08,0.171457,0.213759,0.159408,0.163632,0.163632,5699
2019-10-09,0.163632,0.175302,0.122608,0.152467,0.152467,18604
2019-10-10,0.152459,0.156947,0.128046,0.128587,0.128587,5310
2019-10-11,0.128662,0.130331,0.111088,0.118117,0.118117,4001
2019-10-12,0.118105,0.145009,0.114079,0.120386,0.120386,2825
2019-10-13,0.120354,0.127377,0.116672,0.120296,0.120296,4015
2019-10-14,0.120296,0.120296,0.108939,0.112165,0.112165,1117
2019-10-15,0.112222,0.112568,0.102357,0.108093,0.108093,909
2019-10-16,0.108093,0.112350,0.098452,0.101428,0.101428,1972
2019-10-17,0.101425,0.105027,0.088268,0.089483,0.089483,2463
2019-10-18,0.089473,0.089473,0.080295,0.080611,0.080611,988
2019-10-19,0.080602,0.085353,0.080351,0.080883,0.080883,633
2019-10-20,0.080888,0.082333,0.078631,0.078631,0.078631,1505
2019-10-21,0.078636,0.081033,0.076304,0.081012,0.081012,1884
2019-10-22,0.080796,0.084123,0.080652,0.082525,0.082525,729
2019-10-23,0.082527,0.087783,0.077687,0.084633,0.084633,638
2019-10-24,0.084659,0.084959,0.072891,0.072983,0.072983,1032
2019-10-25,0.072983,0.097879,0.072960,0.097879,0.097879,1651
2019-10-26,0.097858,0.105302,0.094676,0.102801,0.102801,1176
2019-10-27,0.102801,0.112134,0.089790,0.110565,0.110565,1045
2019-10-28,0.110503,0.113140,0.074723,0.075915,0.075915,2261
2019-10-29,0.075915,0.095496,0.075023,0.093709,0.093709,661
2019-10-30,0.093718,0.098084,0.074994,0.075739,0.075739,629
2019-10-31,0.075727,0.087191,0.073611,0.086786,0.086786,1429
2019-11-01,0.086725,0.089518,0.080628,0.085149,0.085149,845
2019-11-02,0.085149,0.088021,0.066441,0.066467,0.066467,2225
2019-11-03,0.066484,0.080184,0.066484,0.074176,0.074176,1364
2019-11-04,0.074101,0.076325,0.074101,0.076068,0.076068,667
2019-11-05,0.076068,0.082605,0.074668,0.082419,0.082419,1381
2019-11-06,0.082417,0.082427,0.075657,0.078789,0.078789,1801
2019-11-07,0.078767,0.086275,0.077601,0.086225,0.086225,419
2019-11-08,0.086215,0.086643,0.081204,0.081204,0.081204,821
2019-11-09,0.081204,0.103123,0.078335,0.103111,0.103111,2661
2019-11-10,0.103110,0.103117,0.088850,0.100173,0.100173,719
2019-11-11,0.100173,0.100218,0.078855,0.080987,0.080987,1343
2019-11-12,0.080988,0.098399,0.078952,0.097106,0.097106,2562
2019-11-13,0.097114,0.157468,0.092636,0.142767,0.142767,2865
2019-11-14,0.142738,0.143834,0.114765,0.132140,0.132140,2207
2019-11-15,0.132140,0.148667,0.115346,0.126547,0.126547,3400
2019-11-16,0.126567,0.145634,0.120953,0.142333,0.142333,2560
2019-11-17,0.142333,0.151375,0.129958,0.146199,0.146199,1610
2019-11-18,0.146214,0.169764,0.135846,0.165281,0.165281,3570
2019-11-19,0.165339,0.198892,0.156773,0.189919,0.189919,3832
2019-11-20,0.189919,0.199846,0.164189,0.178235,0.178235,2669
2019-11-21,0.178231,0.178414,0.113907,0.139036,0.139036,5935
2019-11-22,0.139038,0.148947,0.126826,0.134443,0.134443,3775
2019-11-23,0.134456,0.134456,0.118844,0.119802,0.119802,1482
2019-11-24,0.119803,0.147044,0.105545,0.145288,0.145288,27185
2019-11-25,0.145351,0.145953,0.131167,0.136010,0.136010,2689
2019-11-26,0.135834,0.145131,0.134557,0.144821,0.144821,1802
2019-11-27,0.143979,0.144806,0.102217,0.132781,0.132781,30743
2019-11-28,0.132801,0.133398,0.120649,0.123535,0.123535,26370
2019-11-29,0.123532,0.123553,0.107086,0.109904,0.109904,21595
2019-11-30,0.109904,0.131772,0.109057,0.131711,0.131711,1711
2019-12-01,0.131714,0.131843,0.120641,0.120686,0.120686,3250
2019-12-02,0.120683,0.123614,0.117284,0.117698,0.117698,22491
2019-12-03,0.117736,0.123018,0.116198,0.119568,0.119568,22937
2019-12-04,0.119569,0.122421,0.112615,0.116572,0.116572,3135
2019-12-05,0.116572,0.117716,0.113964,0.117553,0.117553,3333
2019-12-06,0.117559,0.118893,0.113420,0.117932,0.117932,22438
2019-12-07,0.117941,0.118054,0.116213,0.116917,0.116917,1835
2019-12-08,0.116917,0.117014,0.103244,0.114835,0.114835,12948
2019-12-09,0.114838,0.114893,0.098092,0.112341,0.112341,15730
2019-12-10,0.112339,0.112339,0.106128,0.107220,0.107220,2644
2019-12-11,0.107207,0.112132,0.107124,0.111025,0.111025,21885
2019-12-12,0.111036,0.112333,0.105132,0.108503,0.108503,5651
2019-12-13,0.108501,0.108645,0.094832,0.100306,0.100306,2483
2019-12-14,0.100306,0.107731,0.094351,0.099316,0.099316,13478
2019-12-15,0.099316,0.103124,0.098101,0.098765,0.098765,7728
2019-12-16,0.098765,0.100173,0.096818,0.097016,0.097016,2713
2019-12-17,0.097016,0.103170,0.092263,0.094240,0.094240,2093
2019-12-18,0.094240,0.097372,0.076891,0.097229,0.097229,1952
2019-12-19,0.097229,0.102494,0.088988,0.102095,0.102095,1520
2019-12-20,0.102095,0.110406,0.101985,0.108421,0.108421,3061
2019-12-21,0.108421,0.109341,0.107205,0.107214,0.107214,6837
2019-12-22,0.107215,0.108049,0.084719,0.092392,0.092392,6388
2019-12-23,0.092390,0.093733,0.081867,0.087000,0.087000,2575
2019-12-24,0.087015,0.091412,0.083092,0.090673,0.090673,2630
2019-12-25,0.090673,0.091479,0.083384,0.090436,0.090436,1072
2019-12-26,0.090439,0.093437,0.089134,0.091479,0.091479,1430
2019-12-27,0.091478,0.091896,0.085154,0.085209,0.085209,1749
2019-12-28,0.085209,0.096829,0.084936,0.096698,0.096698,3617
2019-12-29,0.096712,0.102463,0.093934,0.097141,0.097141,1709
2019-12-30,0.097217,0.097408,0.080022,0.088178,0.088178,2177
2019-12-31,0.088131,0.091940,0.087854,0.091337,0.091337,1160
2020-01-01,0.091337,0.091454,0.071118,0.075466,0.075466,1966
2020-01-02,0.075454,0.081428,0.073656,0.077413,0.077413,1150
2020-01-03,0.077418,0.078033,0.067902,0.073355,0.073355,3819
2020-01-04,0.073330,0.083416,0.073214,0.082993,0.082993,3117
2020-01-05,0.082981,0.083150,0.081344,0.081463,0.081463,1651
2020-01-06,0.081517,0.086205,0.081506,0.085566,0.085566,1042
2020-01-07,0.085566,0.089927,0.085546,0.089132,0.089132,3752
2020-01-08,0.089132,0.091068,0.084020,0.088836,0.088836,4556
2020-01-09,0.088735,0.094074,0.078602,0.079024,0.079024,1264
2020-01-10,0.079084,0.082584,0.077738,0.081105,0.081105,1380
2020-01-11,0.081124,0.081530,0.078657,0.080261,0.080261,2709
2020-01-12,0.080254,0.081068,0.080217,0.080422,0.080422,1042
2020-01-13,0.080472,0.080534,0.071464,0.071475,0.071475,6749
2020-01-14,0.071535,0.091420,0.064462,0.078240,0.078240,3194
2020-01-15,0.078180,0.086675,0.065422,0.079087,0.079087,2194
2020-01-16,0.079100,0.084444,0.077885,0.084406,0.084406,2059
2020-01-17,0.084414,0.084621,0.072003,0.079710,0.079710,3105
2020-01-18,0.079692,0.186190,0.079132,0.150504,0.150504,10577
2020-01-19,0.150504,0.173625,0.120000,0.125893,0.125893,8963
2020-01-20,0.125893,0.145228,0.120029,0.131204,0.131204,4080
2020-01-21,0.131166,0.147658,0.123239,0.146658,0.146658,7557
2020-01-22,0.146636,0.146754,0.130742,0.132656,0.132656,6228
2020-01-23,0.132668,0.132910,0.114080,0.119050,0.119050,4321
2020-01-24,0.119050,0.125938,0.112170,0.125539,0.125539,4896
2020-01-25,0.125514,0.150497,0.121292,0.144666,0.144666,8312
2020-01-26,0.144655,0.149506,0.119157,0.140971,0.140971,4712
2020-01-27,0.141048,0.141881,0.117096,0.118300,0.118300,2842
2020-01-28,0.118269,0.125535,0.096382,0.107998,0.107998,7208
2020-01-29,0.108038,0.110377,0.097948,0.097975,0.097975,4422
2020-01-30,0.097916,0.105513,0.096864,0.098471,0.098471,5499
2020-01-31,0.098469,0.098823,0.091681,0.094064,0.094064,2990
2020-02-01,0.094089,0.115677,0.094082,0.113407,0.113407,26687
2020-02-02,0.113395,0.137818,0.099580,0.116562,0.116562,1561
2020-02-03,0.116562,0.124925,0.097511,0.109150,0.109150,6756
2020-02-04,0.109153,0.126340,0.099510,0.100949,0.100949,1236
2020-02-05,0.100934,0.118633,0.100922,0.103226,0.103226,1742
2020-02-06,0.103226,0.107910,0.095004,0.097436,0.097436,5563
2020-02-07,0.097446,0.099646,0.094167,0.096600,0.096600,1535
2020-02-08,0.096593,0.114266,0.087276,0.096118,0.096118,2180
2020-02-09,0.096113,0.097107,0.091132,0.091247,0.091247,3425
2020-02-10,0.091269,0.095441,0.080200,0.080280,0.080280,2773
2020-02-11,0.080274,0.084929,0.079194,0.083978,0.083978,2606
2020-02-12,0.083976,0.088266,0.082485,0.084599,0.084599,3739
2020-02-13,0.084599,0.084662,0.077047,0.078257,0.078257,1894
2020-02-14,0.078276,0.079800,0.074289,0.078380,0.078380,2456
2020-02-15,0.078380,0.078588,0.056851,0.064330,0.064330,1056
2020-02-16,0.064337,0.064517,0.047489,0.058968,0.058968,649
2020-02-17,0.058996,0.058996,0.051018,0.053493,0.053493,1544
2020-02-18,0.050970,0.072583,0.050102,0.071517,0.071517,2374
2020-02-19,0.071924,0.073876,0.062737,0.062749,0.062749,2728
2020-02-20,0.062723,0.073574,0.062576,0.073574,0.073574,2698
2020-02-21,0.073544,0.089250,0.072286,0.084673,0.084673,3957
2020-02-22,0.084684,0.089332,0.062780,0.065363,0.065363,4346
2020-02-23,0.065363,0.069745,0.063710,0.069695,0.069695,1915
2020-02-24,0.069757,0.070403,0.066658,0.070210,0.070210,1570
2020-02-25,0.070206,0.070221,0.057270,0.059072,0.059072,1923
2020-02-26,0.059066,0.107693,0.040044,0.107612,0.107612,1936
2020-02-27,0.107605,0.110760,0.029246,0.069950,0.069950,2070
2020-02-28,0.069950,0.070786,0.043734,0.045433,0.045433,1302
2020-02-29,0.045433,0.056898,0.043046,0.055366,0.055366,1748
2020-03-01,0.055334,0.056705,0.048164,0.054569,0.054569,1562
2020-03-02,0.054567,0.057763,0.049319,0.049327,0.049327,2031
2020-03-03,0.049328,0.054545,0.047882,0.053721,0.053721,1088
2020-03-04,0.053719,0.056565,0.045399,0.045469,0.045469,1782
2020-03-05,0.045472,0.054041,0.038892,0.044418,0.044418,1956
2020-03-06,0.044418,0.048162,0.040559,0.043435,0.043435,1008
2020-03-07,0.043448,0.045628,0.036568,0.044369,0.044369,1987
2020-03-08,0.044369,0.046289,0.039240,0.043544,0.043544,1402
2020-03-09,0.043538,0.043804,0.031479,0.031652,0.031652,1554
2020-03-10,0.031664,0.035830,0.030248,0.031239,0.031239,1561
2020-03-11,0.031242,0.039189,0.031039,0.036527,0.036527,1666
2020-03-12,0.036527,0.038769,0.030467,0.030782,0.030782,1457
2020-03-13,0.030775,0.038504,0.027932,0.030142,0.030142,592
2020-03-14,0.030209,0.030279,0.024551,0.025290,0.025290,1041
2020-03-15,0.025290,0.035454,0.025179,0.035266,0.035266,638
2020-03-16,0.035261,0.038272,0.026285,0.028033,0.028033,608
2020-03-17,0.028036,0.028087,0.024056,0.024056,0.024056,618
2020-03-18,0.024025,0.025248,0.023863,0.025209,0.025209,255
2020-03-19,0.025209,0.035217,0.025209,0.035104,0.035104,474
2020-03-20,0.035097,0.044771,0.033261,0.034796,0.034796,673
2020-03-21,0.034796,0.035285,0.034314,0.034953,0.034953,897
2020-03-22,0.034960,0.036624,0.030987,0.030987,0.030987,1643
2020-03-23,0.030987,0.031114,0.027428,0.030351,0.030351,942
2020-03-24,0.030347,0.032043,0.030242,0.031824,0.031824,1766
2020-03-25,0.031823,0.034138,0.031378,0.033503,0.033503,1289
2020-03-26,0.033503,0.035117,0.033471,0.033552,0.033552,1039
2020-03-27,0.033552,0.033688,0.032348,0.032631,0.032631,1144
2020-03-28,0.032635,0.032760,0.030318,0.030653,0.030653,98
2020-03-29,0.030658,0.030658,0.027882,0.027896,0.027896,652
2020-03-30,0.027859,0.031121,0.027758,0.030588,0.030588,328
2020-03-31,0.030485,0.031399,0.030485,0.031014,0.031014,272
2020-04-01,0.031014,0.032208,0.029015,0.032208,0.032208,139
2020-04-02,0.032192,0.034240,0.031842,0.032797,0.032797,314
2020-04-03,0.032785,0.033982,0.032225,0.032824,0.032824,67
2020-04-04,0.032822,0.033475,0.032332,0.033207,0.033207,328
2020-04-05,0.033227,0.033771,0.032444,0.032835,0.032835,1743
2020-04-06,0.032830,0.035041,0.032773,0.034912,0.034912,225
2020-04-07,0.035006,0.035615,0.024054,0.028531,0.028531,673
2020-04-08,0.028514,0.049598,0.022000,0.049486,0.049486,2109
2020-04-09,0.049480,0.054402,0.043547,0.044810,0.044810,1404
2020-04-10,0.044794,0.048448,0.040657,0.045655,0.045655,775
2020-04-11,0.045655,0.074737,0.043280,0.060072,0.060072,1281
2020-04-12,0.060093,0.062292,0.051688,0.051862,0.051862,622
2020-04-13,0.051805,0.051805,0.045770,0.046637,0.046637,629
2020-04-14,0.046637,0.054034,0.040312,0.043779,0.043779,734
2020-04-15,0.043726,0.049279,0.042276,0.043938,0.043938,1350
2020-04-16,0.043938,0.048121,0.043345,0.047536,0.047536,1474
2020-04-17,0.047556,0.052751,0.046705,0.047659,0.047659,1868
2020-04-18,0.047659,0.050370,0.047391,0.050283,0.050283,1597
2020-04-19,0.050258,0.050424,0.041004,0.048994,0.048994,1463
2020-04-20,0.048994,0.062627,0.027176,0.027202,0.027202,1710
2020-04-21,0.027203,0.049591,0.027129,0.042461,0.042461,1591
2020-04-22,0.042459,0.044761,0.038052,0.044237,0.044237,1826
2020-04-23,0.044241,0.046707,0.044208,0.046395,0.046395,1974
2020-04-24,0.046391,0.047751,0.046391,0.047178,0.047178,1267
2020-04-25,0.047180,0.047638,0.046732,0.047122,0.047122,2589
2020-04-26,0.047129,0.048201,0.046757,0.048146,0.048146,2299
2020-04-27,0.048235,0.049121,0.047945,0.048803,0.048803,1897
2020-04-28,0.048817,0.049212,0.048413,0.049174,0.049174,1635
2020-04-29,0.049139,0.054438,0.048830,0.054064,0.054064,2202
2020-04-30,0.054002,0.058474,0.052216,0.052390,0.052390,2512
2020-05-01,0.052390,0.053092,0.044624,0.045695,0.045695,1895
2020-05-02,0.045701,0.049341,0.045373,0.046234,0.046234,3364
2020-05-03,0.046268,0.048906,0.041369,0.041430,0.041430,1942
2020-05-04,0.041442,0.041867,0.038212,0.041672,0.041672,2483
2020-05-05,0.041656,0.046767,0.041362,0.046415,0.046415,2393
2020-05-06,0.046360,0.048335,0.045183,0.045183,0.045183,1981
2020-05-07,0.045183,0.045259,0.040477,0.043337,0.043337,2263
2020-05-08,0.043337,0.044203,0.042933,0.043365,0.043365,2228
2020-05-09,0.043374,0.048967,0.042077,0.048854,0.048854,2077
2020-05-10,0.048842,0.048854,0.041622,0.043511,0.043511,2107
2020-05-11,0.043542,0.045297,0.041726,0.043006,0.043006,2306
2020-05-12,0.043023,0.044457,0.042799,0.043717,0.043717,1836
2020-05-13,0.043719,0.048096,0.043719,0.047718,0.047718,2002
2020-05-14,0.047718,0.050258,0.047472,0.049305,0.049305,2824
2020-05-15,0.049298,0.049447,0.045079,0.045560,0.045560,2386
2020-05-16,0.045603,0.046791,0.045238,0.046068,0.046068,2162
2020-05-17,0.046081,0.048245,0.045973,0.047134,0.047134,3047
2020-05-18,0.047132,0.048294,0.046664,0.047603,0.047603,2340
2020-05-19,0.047573,0.048190,0.046648,0.047750,0.047750,2684
2020-05-20,0.047768,0.050185,0.047446,0.048768,0.048768,2728
2020-05-21,0.048770,0.055754,0.045473,0.046277,0.046277,1866
2020-05-22,0.046271,0.046271,0.044888,0.045528,0.045528,1859
2020-05-23,0.045532,0.046189,0.045125,0.045639,0.045639,1804
2020-05-24,0.045642,0.046143,0.043113,0.043171,0.043171,1804
2020-05-25,0.043046,0.044129,0.042393,0.043896,0.043896,2287
2020-05-26,0.043890,0.044150,0.042731,0.043018,0.043018,2563
2020-05-27,0.043018,0.044675,0.043010,0.044652,0.044652,2439
2020-05-28,0.044659,0.045957,0.043574,0.045853,0.045853,2697
2020-05-29,0.045850,0.051729,0.045225,0.045457,0.045457,2604
2020-05-30,0.045453,0.047381,0.044957,0.047373,0.047373,1985
2020-05-31,0.047372,0.047379,0.044558,0.044866,0.044866,1866
2020-06-01,0.044856,0.048103,0.044752,0.047884,0.047884,2215
2020-06-02,0.047892,0.047936,0.040743,0.040866,0.040866,2306
2020-06-03,0.040866,0.045452,0.040762,0.042055,0.042055,1925
2020-06-04,0.042062,0.045850,0.041537,0.045501,0.045501,2285
2020-06-05,0.045501,0.049741,0.043048,0.043331,0.043331,1935
2020-06-06,0.043331,0.043935,0.040804,0.043707,0.043707,2398
2020-06-07,0.043707,0.044085,0.040755,0.042352,0.042352,2326
2020-06-08,0.042356,0.046065,0.041876,0.046037,0.046037,2132
2020-06-09,0.046037,0.052773,0.045668,0.046443,0.046443,1875
2020-06-10,0.046445,0.046522,0.044672,0.045702,0.045702,3319
2020-06-11,0.045701,0.045961,0.040908,0.041098,0.041098,46301
2020-06-12,0.041081,0.041455,0.039697,0.040267,0.040267,28301
2020-06-13,0.040275,0.042529,0.039112,0.039392,0.039392,2435
2020-06-14,0.039384,0.039809,0.039032,0.039198,0.039198,1652
2020-06-15,0.039190,0.040003,0.037956,0.039716,0.039716,2227
2020-06-16,0.039719,0.042015,0.039127,0.039419,0.039419,3593
2020-06-17,0.039422,0.039440,0.038392,0.039419,0.039419,2382
2020-06-18,0.039418,0.039917,0.039158,0.039556,0.039556,2625
2020-06-19,0.039602,0.040096,0.038715,0.038814,0.038814,2068
2020-06-20,0.038794,0.039128,0.037564,0.038067,0.038067,2251
2020-06-21,0.038044,0.038472,0.037917,0.037932,0.037932,3112
2020-06-22,0.037934,0.040435,0.037915,0.039353,0.039353,2237
2020-06-23,0.039354,0.039494,0.038825,0.039388,0.039388,2125
2020-06-24,0.039406,0.039572,0.037714,0.037891,0.037891,1684
2020-06-25,0.037890,0.038131,0.036914,0.037744,0.037744,7347
2020-06-26,0.037737,0.038615,0.037117,0.038253,0.038253,2297
2020-06-27,0.038251,0.038639,0.037457,0.037831,0.037831,1800
2020-06-28,0.037831,0.038636,0.037550,0.038165,0.038165,2180
2020-06-29,0.038166,0.038459,0.037488,0.038109,0.038109,1790
2020-06-30,0.038107,0.038644,0.037989,0.038242,0.038242,2031
2020-07-01,0.038460,0.038760,0.037539,0.037566,0.037566,1788
2020-07-02,0.037566,0.041737,0.036770,0.037150,0.037150,2783
2020-07-03,0.037142,0.038086,0.036885,0.036994,0.036994,1934
2020-07-04,0.036996,0.041269,0.036876,0.037255,0.037255,1908
2020-07-05,0.037256,0.037727,0.036833,0.037213,0.037213,2134
2020-07-06,0.037213,0.041509,0.037110,0.041171,0.041171,2090
2020-07-07,0.041164,0.041577,0.037305,0.039061,0.039061,2158
2020-07-08,0.039061,0.040189,0.039011,0.040083,0.040083,2411
2020-07-09,0.040086,0.040154,0.038039,0.038168,0.038168,2119
2020-07-10,0.038172,0.038461,0.037316,0.038426,0.038426,1982
2020-07-11,0.038429,0.038601,0.037920,0.038074,0.038074,2908
2020-07-12,0.038074,0.039001,0.037857,0.038068,0.038068,2360
2020-07-13,0.038068,0.038447,0.037800,0.038155,0.038155,2027
2020-07-14,0.038155,0.038372,0.037637,0.038056,0.038056,1965
2020-07-15,0.038056,0.041273,0.037961,0.040847,0.040847,2305
2020-07-16,0.040840,0.040980,0.040058,0.040156,0.040156,1844
2020-07-17,0.040152,0.040726,0.038721,0.039426,0.039426,2221
2020-07-18,0.039415,0.040885,0.039256,0.040206,0.040206,2235
2020-07-19,0.040205,0.040664,0.037743,0.039217,0.039217,2230
2020-07-20,0.039277,0.041004,0.039052,0.039190,0.039190,2108
2020-07-21,0.039190,0.041600,0.038461,0.041294,0.041294,2359
2020-07-22,0.041295,0.042165,0.039333,0.042102,0.042102,1951
2020-07-23,0.042102,0.042178,0.039912,0.040455,0.040455,1962
2020-07-24,0.040455,0.040632,0.037496,0.039380,0.039380,2117
2020-07-25,0.039386,0.039741,0.037777,0.037854,0.037854,2187
2020-07-26,0.037859,0.039888,0.037732,0.038869,0.038869,1868
2020-07-27,0.038870,0.043918,0.038850,0.042553,0.042553,3206
2020-07-28,0.042550,0.044532,0.040323,0.043471,0.043471,2963
2020-07-29,0.043486,0.048399,0.042137,0.043395,0.043395,2509
2020-07-30,0.043395,0.044894,0.042576,0.044516,0.044516,2738
2020-07-31,0.044510,0.046116,0.044016,0.045562,0.045562,2362
2020-08-01,0.045562,0.047504,0.045220,0.046847,0.046847,2465
2020-08-02,0.046842,0.047877,0.038979,0.039051,0.039051,2243
2020-08-03,0.039051,0.040615,0.038825,0.039020,0.039020,2920
2020-08-04,0.039016,0.039560,0.037151,0.037180,0.037180,2770
2020-08-05,0.037184,0.039597,0.036963,0.038870,0.038870,2627
2020-08-06,0.038870,0.039790,0.036983,0.037325,0.037325,2083
2020-08-07,0.037320,0.039505,0.037283,0.039474,0.039474,2083
2020-08-08,0.039487,0.046901,0.036204,0.046818,0.046818,3150
2020-08-09,0.046833,0.047125,0.046065,0.046550,0.046550,663
2020-08-10,0.046550,0.047992,0.045729,0.046588,0.046588,2018
2020-08-11,0.046603,0.046772,0.043676,0.044532,0.044532,2897
2020-08-12,0.044555,0.045495,0.043841,0.044341,0.044341,2285
2020-08-13,0.044343,0.044622,0.038862,0.039825,0.039825,2339
2020-08-14,0.039809,0.039999,0.039247,0.039666,0.039666,2174
2020-08-15,0.039681,0.040294,0.039542,0.039876,0.039876,2120
2020-08-16,0.039869,0.040052,0.036183,0.036825,0.036825,2735
2020-08-17,0.036825,0.039934,0.036211,0.039805,0.039805,2628
2020-08-18,0.039796,0.040095,0.036511,0.036511,0.036511,2425
2020-08-19,0.036510,0.036672,0.035433,0.035694,0.035694,2164
2020-08-20,0.035694,0.036739,0.035557,0.036690,0.036690,1925
2020-08-21,0.036686,0.036717,0.035205,0.035579,0.035579,1913
2020-08-22,0.035596,0.035611,0.010666,0.035264,0.035264,2515
2020-08-23,0.035261,0.035276,0.029171,0.031132,0.031132,1855
2020-08-24,0.031123,0.036023,0.030910,0.035403,0.035403,2760
2020-08-25,0.035392,0.035401,0.030762,0.033745,0.033745,2105
2020-08-26,0.033703,0.034011,0.033290,0.033758,0.033758,2427
2020-08-27,0.033747,0.034146,0.028696,0.029246,0.029246,1976
2020-08-28,0.029247,0.034505,0.029230,0.034470,0.034470,1926
2020-08-29,0.034477,0.034508,0.031852,0.031957,0.031957,2198
2020-08-30,0.031939,0.035848,0.031909,0.033295,0.033295,2624
2020-08-31,0.033303,0.034769,0.032037,0.032116,0.032116,3603
2020-09-01,0.032105,0.034610,0.030778,0.030791,0.030791,2491
